time,airspeed,altitude,vertical_speed,engine_rpm,engine_temp,fuel_flow,anomaly_label,anomaly_score
554,253.376026620752,29565.853634061816,-15.877684881140574,84.15849383976514,664.1440792984585,2600.9585967891194,1,0.07067380514333002
555,245.8812303387753,30267.314543061217,-60.09318974414074,80.79140152837644,652.7188092251757,2348.5426490941445,1,0.1436145747385329
556,245.1239377592751,28682.12613049156,-201.12027513789317,84.67558302882576,644.7131940254338,2527.4038840649305,1,0.23671224691827208
557,245.6744181218038,30001.68775329858,72.0328367891534,88.33630185766401,682.2244529568044,2473.407580592757,1,0.15824518750619004
558,253.94452142378296,30163.91058642154,-107.5291515559633,87.0558702541329,648.5914464693043,2489.7351426549367,1,0.006642858456159539
559,245.79015519179737,30462.13506976892,131.0807659700474,89.20602797775737,667.4450145455795,2636.36072951997,1,0.17331489584950255
560,252.8977485689641,29493.05202385373,-214.03831257886637,84.09134426860302,643.9818619018298,2456.157263278473,1,0.07241088577426885
561,270.7540079864544,30042.84358070168,343.8081225683642,89.03829938354278,660.6439921907535,2561.1601561549683,1,0.25866704840184457
562,258.7112470343169,29537.287686970205,-179.26653171841235,84.4200873206561,663.9202348872753,2503.756335138112,1,0.0837658104181953
563,246.7397646783216,30127.69187783716,43.86046744008721,89.41475524770968,653.1273795586337,2484.79810943673,1,0.0707958712794318
564,262.0121392216395,29552.326838818488,158.3718620776135,84.93442975767363,614.682756159551,2729.9969124386475,1,0.39689060929836745
565,245.91924626978448,29795.94958041989,-114.12808604002257,87.12169412141283,650.2737869128417,2355.865825428463,1,0.10438366687304375
566,229.61875464822143,29502.092302604884,170.49372868659012,89.42533709292957,668.4569007163997,2628.9131835437447,1,0.2866157634475974
567,239.919136890826,30325.56812091183,-245.8367195600832,84.41971711425639,657.9122124954159,2565.6406565489974,1,0.10321199618778769
568,231.29208078974145,30429.225558328333,290.4235398365121,85.65516696263252,656.6875831284387,2452.0475005368216,1,0.2301250213662511
569,246.4848651595869,29882.689715021294,2.8298529931516585,88.8665902756189,624.1661459906372,2662.931851744161,1,0.2205280785265036
570,250.18418379189552,30019.11899748001,-119.28228159377592,84.6009905082098,639.1931739398741,2315.1889887611464,1,0.1373886643313905
571,266.76437312275283,29275.70429268323,-59.8363544854869,81.03732315248152,656.1703644672716,2447.823334270093,1,0.1727389697057077
572,253.26927373764164,29850.161675996605,161.78385387854388,91.42902116375473,656.1557491518034,2379.1517795730924,1,0.21420799078579153
573,247.80899471191137,29974.897691479127,-116.89105837008763,83.59070660698859,668.2200017019935,2541.208346487146,1,0.052036955070238596
574,258.2940558118349,31310.39654551499,-149.87153788455552,85.47626815281262,647.8269986728086,2388.693589881282,1,0.289783586686692
575,227.88864690992116,29444.01648711292,-44.30731951674763,88.46802000835338,656.0873613001072,2543.306394674132,1,0.1999023394117352
576,252.35614558108568,30732.08861937622,-235.3924225539936,83.1745182888064,650.2456136289694,2481.3563584178446,1,0.09352655421407068
577,257.70865193886965,30498.429386732903,364.1087815883631,81.97639626033362,635.1958589524767,2452.0646057343915,1,0.2294636872530444
578,235.2141375422016,30140.318202245067,-113.27891824294466,85.7612118903245,616.1631300335788,2538.864724603331,1,0.19562705699408342
579,261.4375404320693,30879.310242097567,166.3233572360807,79.62077080626283,656.4651453819512,2473.137837606193,1,0.23156984774949385
580,253.38496407494412,30186.05273630343,41.89401672955452,84.13628176939623,652.6092081261921,2391.136515694096,1,0.05636114269015908
581,245.847120860992,30194.579597833963,-196.90681009639363,85.73511599294622,640.7273743684975,2780.137298963498,1,0.29366522517927446
582,256.32781866106285,29973.439673491222,-1.1909418425458766,84.19014430952451,625.712404152262,2451.2832816970854,1,0.07747400698366028
583,272.706928578044,30611.784441209315,156.8005558621496,80.36964717044276,659.446092716131,2278.2390919847985,1,0.3801960772090742
584,251.81866255058492,30548.234616905444,-37.65226701726131,89.78253386861203,646.0111988870667,2415.790131027861,1,0.12022233566804243
585,252.48220586300337,29687.16135625189,238.6225891702056,85.31061446184752,658.3531208355222,2373.272331162727,1,0.14475230539509806
586,245.4063910045976,29340.37640270061,204.3030785563728,89.29345635328522,677.9607279561764,2582.614561604052,1,0.2892574421752958
587,364.9461429538053,29898.50968130217,183.78297093166583,62.54077718804064,802.4120489974687,2532.1652659591587,-1,0.7538201525571621
588,258.30335816544243,29599.980717801176,-91.9313544545994,82.3599640549277,639.5059878694645,2539.8712801790343,1,0.08159725438290169
589,241.4391617409113,29968.237712692324,-215.96848955629736,85.80754276076549,646.8593658003213,2462.9977534162754,1,0.058026532980050206
590,250.71566237219392,30618.71906734207,-122.7175210725589,84.35263862101534,671.8223926121998,2472.064975294308,1,0.10862397574960529
591,245.22342553234884,29771.349172456605,39.248188133344094,81.46671562602593,625.4539547119027,2462.906889639233,1,0.13820151623906404
592,388.1665956540422,29978.588309344213,109.1573427064711,51.709480508461965,828.3672734414783,2491.880681586453,-1,0.8839891819758089
593,253.33662105286948,30029.0113674042,-434.3142809520895,83.13318933131801,652.0378385234943,2583.533343536484,1,0.1690250015237398
594,260.375399442579,30424.21544110264,-1.6226403223500578,79.47920084561329,648.5599900739921,2533.6075412505347,1,0.09573945607650088
595,244.8998360114525,28876.5553330077,31.617845064636885,88.984498161872,647.0291035517164,2550.0112829620866,1,0.18203830209119684
596,247.3012506470663,29696.649852617356,-55.50885126311032,83.48710595256213,643.4560545172995,2549.95589082492,1,0.047687958024249494
597,240.21236284217693,30105.641846139737,258.2547678031757,83.17652832215313,665.7217513890373,2588.444243738174,1,0.1454426496717078
598,245.5570673992389,30600.03947821343,84.35601485017418,79.70383723891008,633.9721886887634,2528.815004154025,1,0.1358709992101266
599,253.7730049304485,29754.0487762469,262.0383816161794,90.22282445979096,655.1812127246578,2535.884807267892,1,0.1318850875009003
600,257.5698861664535,29061.723646979062,-43.19210407004645,81.13155823837094,644.2372750143953,2618.880624119316,1,0.19977714590530618
601,240.77834675822373,30309.85572298307,187.495498501385,85.17534844211696,638.5679982722885,2433.495408199689,1,0.11581446814772076
602,258.6960592010566,29682.318805587187,327.0132789055039,87.73786096762132,688.7896276352584,2414.4257420048493,1,0.32182394838686945
603,351.3367265107471,29405.16667045482,262.3386898545322,46.79299782299532,846.3694590495343,2381.4078400813146,-1,0.9410244843771183
604,254.134349032237,29687.827305143383,-218.4283186857466,84.82103706402343,659.1989831699171,2518.2914563620257,1,0.05375485394483498
605,268.76795812558066,29907.73732117208,-50.7352155084762,79.89500242513775,667.06665171003,2314.626775878088,1,0.32115491425315007
606,242.26210800896428,29697.62766773089,-69.0329410899593,82.57082549269815,628.6797508202218,2546.215409605968,1,0.13171824137576094
607,237.55345296688583,28897.216971450467,97.85090701526552,85.56340101412756,676.2843786368305,2489.080690549945,1,0.28941865884399326
608,232.2127975109572,30448.533098443568,137.2707110029066,82.638477790039,612.3656423225739,2613.463969982105,1,0.3025801738628703
609,264.96044311489186,30637.43752063936,-167.77853480514727,85.61007837999631,638.4685038494222,2432.808268953501,1,0.12409057412928974
610,256.5436565635406,30325.760995669752,13.567702783387537,87.04523022644543,643.1145249023165,2479.668171458249,1,0.04161864161914788
611,249.44415329089543,29431.15716478759,-403.9854664312273,87.8875086574003,658.7258504745575,2612.220333329337,1,0.2371977511496419
612,252.7996862631982,29899.25423302624,288.389001160378,81.32146192656195,653.2807739921224,2638.313564677815,1,0.20330078061766338
613,238.74510952701624,29996.73934238527,-102.47484813533872,91.58993816493688,647.497778889524,2431.984763424818,1,0.17978656695669495
614,274.45751979616824,30299.397194780955,11.172787968899394,87.3024380336624,649.8200398305842,2518.178123258716,1,0.14727521617076186
615,251.29221181975228,30334.17024435904,-61.92994279761225,84.9948575389928,635.3296546471615,2529.441897768405,1,0.046210098292334384
616,251.09394794604893,29632.913100610756,229.205515002683,88.26860974922992,627.5415140827374,2537.365340562115,1,0.158858717890831
617,257.2576662389869,30040.99777820678,-567.5012882794758,92.09622331599992,660.8976743350408,2473.742434068438,1,0.3527503020468288
618,254.81009231736712,30228.64020230762,-3.3220684651817973,80.6838396968294,660.4055916880428,2628.1383398123635,1,0.09356058357555383
619,252.23884024279133,30727.91116107338,-21.163751499539572,84.32421207252594,673.7674156273558,2311.0296516378453,1,0.2066363156100094
620,242.09525544554688,30352.25326991236,-90.72727751833656,77.86470502038001,638.1497435477719,2457.8869765198915,1,0.17235687462220298
621,254.71468357136,30394.52834368776,345.2453091271265,85.57795459794407,660.3922281545139,2544.7930732772948,1,0.16102128653548414
622,268.8202449647503,30041.91331396468,-177.46589177115425,86.09618272577542,645.744399074529,2545.7224811949345,1,0.11287388744307801
623,263.45420046154976,30705.22957260175,154.35923544713225,84.88251365367172,667.8571247779022,2635.275903061476,1,0.2006097584985392
624,265.931866266394,30204.88139797975,71.25055774121671,83.03639928700507,665.3294416501722,2619.8225393201287,1,0.12299244084007446
625,244.8878432356881,29569.45604491321,252.3038505071032,78.85145645143503,653.1681409883669,2471.4458374692776,1,0.17645465702480734
626,240.1039517974142,30701.684985062595,-133.43781695550106,86.12060105023531,644.9070476500102,2629.9871243530606,1,0.17546106029937797
627,248.74213079900352,30348.951636269518,-146.59377982475178,89.36630345174598,664.4139826791239,2428.5958256222543,1,0.11440985827778218
628,250.55724912288696,29778.47798943576,219.2139814954797,83.2269446327997,659.7035678488485,2593.088738279184,1,0.0836148672872669
629,260.9419151847095,29760.253516300378,85.06426166602208,86.32017978706943,639.7333939687072,2681.0522478420994,1,0.17777239296967334
630,233.0753537028518,30148.28777257038,-308.9874693353517,80.29556705973985,630.0830198978085,2621.494410685497,1,0.29702367426639487
631,265.2955031946061,30231.59239763379,-107.86100289265408,86.37163919107755,645.672006489773,2510.5770383524123,1,0.06124971190070257
632,248.4199210142101,30098.646132815604,77.2765307696122,83.81985310676603,672.7312072302232,2466.822122822788,1,0.0769404492329864
633,245.7311893005258,30155.654336721444,167.55284430931783,82.71274614819126,667.1973073809955,2347.1408703740717,1,0.18919840608529317
634,239.87895624739832,30849.97868728819,-135.846130638591,82.71890907635161,633.3150879549413,2531.0539637914203,1,0.18418614792563717
635,233.4514332813423,30535.771576117444,-582.8511979633882,83.81916525390098,632.4836387615012,2388.478277202908,1,0.4335682562963224
636,258.2317058396192,30095.317795632516,104.64463714740664,86.14729994707761,669.1202577451922,2420.6865336386063,1,0.08300159596573636
637,250.73317967188405,30470.65529038374,-244.06413798879515,81.06351039641345,632.9654614286326,2380.925419926333,1,0.19447063371799758
638,237.10039100258945,29483.73804823623,-403.4677596244823,83.80865400529645,657.6394298546301,2453.9607667343344,1,0.23348222455701487
639,237.04921227936384,30198.96352497341,-566.4651849968282,84.87558466600255,640.7589317699551,2497.2030585513016,1,0.28691634936754884
640,246.64215300709876,30904.653174866555,162.79617203954822,81.70288232640442,674.2556738678252,2527.3614581165707,1,0.21180328085815678
641,266.69021525289395,29890.977052303813,25.723490080993304,90.38999560502504,638.4436280129319,2439.949336458604,1,0.1486761325980828
642,247.40408648636395,29576.183035690457,-45.131276142450325,82.43951355981598,667.1504229530874,2606.928370639518,1,0.11192485762113823
643,234.9685704688189,29673.95555570347,277.8048725925524,82.99168925909953,652.7728798109055,2479.179474201004,1,0.1645248406239739
644,247.54256935914051,29455.183481328804,127.46493660461452,82.0650761505325,653.7829228135143,2421.2277566734483,1,0.11498144949811487
645,247.27276430252329,29607.61904593615,323.2600085443833,90.39544026141436,620.445371279729,2522.6292267243434,1,0.2777257993012022
646,223.03113357058427,29814.745950704983,-278.5470944333993,86.65871568579844,616.9562997019142,2696.3552833543818,1,0.46286731475472476
647,249.45705133482187,29297.21649041068,-6.910124790792703,82.19022398126907,646.6915108959903,2533.516056653512,1,0.08288433295641924
648,247.69065469791323,30007.809166974803,-323.34267498960287,88.31869467657991,653.7035909512492,2463.7144372626394,1,0.13130693634101012
649,256.9620636481342,30451.138586893325,-45.87646637109344,85.60209608286664,633.1220325839341,2347.2538643881294,1,0.16872445261214222
650,268.48956094945345,29546.12190992654,-49.723170753335474,85.7717602633345,633.6695988428548,2478.058767902793,1,0.137981537562756
651,261.2656502954776,30759.64196182089,125.32272745261416,83.96656837374265,658.422089447392,2523.492812508812,1,0.1261041388256218
652,247.31111309445168,30255.3960442638,9.112776228379662,82.75175203912909,658.442817206857,2461.241910874443,1,0.033824628144763044
653,238.9347409125833,30515.290292812027,124.68142765598311,86.0132982971638,647.933884094181,2333.4615361759,1,0.18912479234955776
654,275.7335980324986,29671.08272307393,140.68802662777884,83.36473831001322,661.7030258177912,2414.9434610496564,1,0.1867216028660687
655,250.59218434014488,30427.26261353331,430.9857354766284,90.45026688872532,632.3869655641978,2645.453846088776,1,0.36660269867673995
656,250.13929291912947,29454.033049802343,-63.05933105722488,81.19212668427069,644.6609762436955,2643.400100373046,1,0.15124720306626707
657,249.7587491289,30445.123750418254,-188.2045401332758,89.60847031856484,674.7181640867551,2411.33608307954,1,0.18838192698285158
658,251.98084760767856,30085.919669896764,49.21672306328176,84.6660434536066,651.0248319490972,2567.2756787199423,1,0.0166545171405754
659,248.55639588076056,30276.625609992392,-160.4560054279087,85.89725720206332,651.894687718805,2382.142721522983,1,0.06643837369370408
660,244.26337993119765,29412.20269718757,296.3921536873072,87.49947329988831,684.5891987895161,2640.431628199495,1,0.34409400570319715
661,244.53141058759607,29552.465078861696,-56.64360778904651,83.10925211498669,629.0098675122684,2524.523584789424,1,0.10138770849157323
662,249.67246729784003,30298.61410912669,-113.11527357479808,87.59274515409591,661.9464554996316,2594.9641498616534,1,0.06352110382036762
663,244.56575228866237,29525.8259978879,-94.2631442302236,76.87736843385647,674.9597941971215,2328.4906652817463,1,0.34340810171402786
664,242.8715421732284,30231.60314604956,143.6834846943282,82.84003140033418,645.1271311025218,2567.763710192489,1,0.07466988673891403
665,251.06430227691897,29316.43109676988,-31.54939664629705,82.22781157797681,662.8944618028227,2499.2325936315497,1,0.09356804931192055
666,247.45022782579144,30424.08710633333,-128.33336402607648,81.23948196288471,635.2697075418364,2585.1929070790843,1,0.11631219738864396
667,265.0399298858269,29383.738342615747,333.0703835247062,84.35513548576314,639.6990140664898,2591.486779809785,1,0.2756303961314092
668,223.49030191606988,30276.14996883976,-171.23396813235,86.15724990454508,655.7744962407145,2506.578468947475,1,0.18882562652248705
669,260.91506851922463,30312.815466823,7.113214806598705,87.10797999549791,661.9785000966589,2439.9170360904086,1,0.07760022766087737
670,262.4608519249763,29651.614090785213,130.46123032204608,85.72263027160122,666.8140476860937,2577.9696182179496,1,0.09561683568683876
671,229.2660976759185,30291.013283542365,-326.26702208341464,83.00291960531936,673.5444288040924,2493.9845500594874,1,0.2921903971720303
672,246.5731240591965,30130.221131666774,96.05210028118498,86.1070493134755,648.9883016216722,2412.721504647236,1,0.03643591163862817
673,246.2855913400421,29730.57907190363,-211.02153509608988,85.37285708455255,667.9041763275889,2407.9847768542318,1,0.12540733967541778
674,235.9248830528218,29495.72265796189,164.5565561668005,87.80816850380805,644.8654273482628,2352.283558368762,1,0.22687756045324564
675,242.22183312409123,29018.687154163712,-192.53020238379528,87.33081010879455,663.531369673824,2448.970884043694,1,0.19888743064315384
676,238.8942415453417,30174.82502364985,138.5538063697721,85.09142924176189,653.1123319677828,2610.269204607438,1,0.08876728671114208
677,267.52270443423623,29217.598614318973,221.16661325894253,82.30824098151624,656.6851686062289,2517.7829799705432,1,0.20281935196574166
678,259.35678393147464,30047.67209972065,172.287305126561,83.04114953250375,656.3526181103306,2447.023229407696,1,0.06003050322377307
679,262.7155509499416,29868.275891958878,50.26332964762048,83.3506319210859,625.9294248530329,2580.485593818008,1,0.14576821353771663
680,257.2167206404324,30339.571387719097,-46.260188585939886,84.05420099825123,633.1381721170884,2416.752337827661,1,0.099739144572024
681,238.7094822878277,29848.97725025507,-115.28391526696878,85.80415128276925,651.5381215972628,2509.5350274332777,1,0.043414884249503065
682,244.75479733720223,29835.27610682645,294.2069381634208,87.14552317038418,624.6908138053825,2482.036962727449,1,0.20320467558555647
683,254.8937456122792,30365.935352144148,-139.89904403352864,84.84664392095387,662.4681665479964,2577.913062558835,1,0.07012147327710741
684,237.7787219110805,30167.52901454206,-207.4132147139992,85.04837436370141,663.0733394943221,2342.27716290805,1,0.19882301026249047
685,257.1299843017239,30158.077978591387,133.073787006566,85.42991891500002,654.9075582931669,2414.9802254185342,1,0.06436196661384468
686,247.59674601841863,30234.633794904265,-159.22736063729909,83.45228406060298,633.1829898086312,2336.175434090547,1,0.16166756906863264
687,246.25179192450403,29232.21393839645,-190.01269949322543,82.22382322707114,670.7020840830277,2474.040327819073,1,0.19859682365911902
688,257.1095996820349,30378.39433999349,-288.720852433953,79.73368630806787,680.5581595957754,2621.142750363243,1,0.31213957846065205
689,254.4426331148604,30306.2343970068,-96.58196789210352,82.91455192576939,652.2061524116896,2449.4552790346474,1,0.02744416269365309
690,246.3903383418092,29491.65843571175,-16.543004779298638,86.41943635980336,657.6580306767686,2448.9316061804348,1,0.06601323831433291
691,261.5932980336425,29877.9597631629,48.61834553213976,82.8912656858813,653.0260798219407,2587.172442418413,1,0.05687309101791256
692,239.18936672400105,29980.346356186183,190.26124885989668,84.28657888772219,657.955537834982,2606.85495584553,1,0.11184049067743634
693,256.15935606944265,29932.75160779913,105.37958473315874,86.39929386223695,648.206618650604,2491.142893273121,1,0.02896958228235091
694,255.93101257968385,30166.929983284263,-38.17444391063596,86.562068489268,649.481536402343,2568.4714854049894,1,0.024176084250569958
695,246.9045356068601,30715.68339091559,-39.63913527594398,81.76140144350188,663.5857640074605,2392.3045459122054,1,0.1511014422032549
696,253.2613302224212,30540.883363836416,102.03149378303668,87.99117806936093,685.1843624284467,2637.7974333925413,1,0.2345831386091652
697,237.48886423614695,29343.8904032843,254.5140325857139,88.38205026806645,628.9989314839739,2714.8706293937053,1,0.43192159730764473
698,259.24027019206903,30311.034995153022,25.26283989664004,81.61045042834432,648.4428127339555,2552.1215791188724,1,0.06688701210942707
699,248.1509786355701,30664.466659767702,-93.8261708420818,82.52848939107653,632.2930927215187,2291.56683786572,1,0.24998423477533485
700,244.7727697948096,30193.4042603446,-198.5732002171091,88.57327204943857,673.8803734786412,2444.1769737602217,1,0.159892713952891
701,260.4900922583689,30545.490212592984,-289.0410528824451,84.5594394362341,641.1839304602015,2561.282532166932,1,0.14895189791551083
702,242.9565630945724,31006.135222850386,133.25393440870462,78.34066615764445,628.3519880932131,2457.851700283364,1,0.30375133334309534
703,235.9153870363644,30511.85477305349,115.59570472791142,80.80095548580194,659.5728049827286,2627.21985542501,1,0.22733590821176336
704,234.43370826476092,30124.654297820864,115.47270502133232,84.25189112448255,676.1646667211467,2558.8157264435868,1,0.18444782015920086
705,256.0600995134564,30522.544237042377,-25.73188927041118,81.5108720491462,659.9539680284114,2429.3524499234204,1,0.08335856255099586
706,237.1957064750372,30072.443916548447,281.38694917835016,83.75972868809068,653.0719681592287,2503.2264810771253,1,0.13367698251806853
707,267.54794181984363,30011.95152164248,-96.82369891696354,85.09718864105074,656.1371138416399,2410.616677936091,1,0.12215312266110623
708,229.1807059211628,29824.29288214313,191.0538474414411,89.38676381210419,671.2226099423833,2481.741512158756,1,0.2535698652063225
709,266.9645636829004,30781.706679416053,-7.748578997908605,84.12863825131663,636.8870109497877,2444.540675956745,1,0.1650226921973127
710,252.11017467202615,29590.785667029,-121.67015293586752,88.21762539871828,648.3222934387053,2617.476180023304,1,0.0763118142091866
711,249.03286888129608,30766.183862339058,118.50606146355229,89.28628048611031,643.209647772357,2711.6012056831,1,0.3033329743870893
712,244.5508091319105,30249.932061870182,81.92722373679874,89.30292900805622,632.4820203906244,2356.881166676425,1,0.2132740302209825
713,253.99136114352072,29300.34691259903,71.39455185338522,85.8542637801567,645.074371108748,2307.6783713790246,1,0.18835498458047187
714,249.62365297575155,30183.824646495712,16.255684411239752,79.11013255648308,666.6158164397367,2475.482757814861,1,0.09268541546135758
715,261.03301882016524,28949.98674617419,-7.578616343366175,86.3824745962116,658.4990322258909,2348.158430117132,1,0.2603958591098626
716,251.1422764866204,30312.75400841552,477.6743985740877,88.14519966344062,659.664657501623,2504.621160367092,1,0.22844866116639595
717,251.5030176146188,30442.615741494497,236.85132903923457,84.75679868369375,652.1971341747998,2574.8936113805926,1,0.10231002763658682
718,246.36387787786143,29703.82202217397,144.5653789971024,90.23375161022574,657.8498567409288,2649.4141897266827,1,0.16721927078956836
719,249.4305437627893,30061.77384797779,22.35983164067765,87.57950068440238,637.9911448647784,2520.1394558715283,1,0.030645168954875106
720,253.0780176889206,30977.078716875145,201.4314401193338,86.70482013145835,645.3573517110916,2480.684477515042,1,0.1945487318388342
721,232.89831607343373,29747.12664786903,103.59895527829038,88.25914213361752,652.8800635545301,2302.1615083426914,1,0.27468574084005565
722,236.51814577894288,29470.5462064717,5.240950554807132,86.00010955378264,654.1627378832284,2502.61851491858,1,0.10236729548482697
723,257.43264094022715,30740.8317012313,-60.71286505318301,77.52156850181395,654.8028178238281,2507.128726054946,1,0.21943708810169774
724,251.70865438127944,30981.2935952654,-16.18346753253764,83.5025831455889,647.9249707697543,2563.8956814212747,1,0.14518363811888974
725,248.1601666364732,30001.847835923923,-634.0851471756112,88.59150408174357,644.338648983045,2429.151189847091,1,0.31611167378904625
726,250.18433933065396,30505.73151770418,42.12016785952836,82.5772259797051,697.3665692456644,2456.494739976414,1,0.21047650109982075
727,253.4758170536167,30670.73795776544,-97.69521602207196,84.32958248428918,663.6018090939859,2352.1997744695814,1,0.1609286610510562
728,244.6024031969064,29628.757883730806,318.5339996565768,81.86549105829079,656.1972121392894,2270.8707193115933,1,0.3561934304758973
729,242.21695274597687,29757.347082316064,3.868814162350858,90.3517677856053,646.5018725269041,2389.150290920322,1,0.1461550161305834
730,251.9584525509768,30615.437256577366,-237.7926839069924,90.04447737225405,643.2317175958418,2342.9674185746985,1,0.2481998862613292
731,240.21627222384967,30842.507139354253,-9.97603082562354,82.3483933145778,648.0379910940957,2533.671229542061,1,0.1498230254516867
732,254.08252755714472,30281.440430087176,-209.22421701250084,85.44189400116726,654.3924326538003,2448.186594333314,1,0.05564553083284168
733,232.9741639576216,29560.09282324897,94.68148314249328,82.95851785670786,621.7934668390537,2446.176286992521,1,0.23575833525690354
734,260.2915563732564,30993.53055584972,58.189472867897074,86.84483391709414,626.4591560693798,2401.5586953824786,1,0.24974594415776755
735,254.7259748241304,29734.514551094016,191.56792622165352,86.52904923172699,640.4467641659156,2176.7434567487567,1,0.34868485930306975
736,252.5602973431388,29832.43110941428,-158.17635833891308,87.4351167148398,653.1070915516785,2650.831074874755,1,0.10152306015663268
737,259.82690983945514,30171.16891724481,6.80161924562936,85.99575534312366,646.4109027927223,2399.9729477223214,1,0.057563233244887456
738,266.6547444446257,30777.080210357388,-273.00435908532705,93.8062186191654,672.1718183914923,2458.757993015009,1,0.3943253342815871
739,260.1437006501813,30426.987988276112,140.2989563849429,81.91622870496778,627.7640481950634,2354.510783471069,1,0.19975583358127794
740,231.59125768668355,30207.43275018096,103.7742360880244,79.86818993669046,638.7298179559494,2597.193034344064,1,0.20542397552423222
741,237.204230332643,30231.64426505905,99.16100420551416,83.82072939789562,672.8013761148666,2514.3428937037324,1,0.11666144268012013
742,243.7518142230432,30021.757334321734,0.323806271388224,80.29603520331919,651.9667898701272,2417.363471473413,1,0.08418261681510492
743,250.26091050210837,30279.06975725925,82.95457815775819,80.52261318998202,663.2726387420174,2460.7770388655977,1,0.07525928395524774
744,255.1765902046912,28735.21996115285,320.86782166171923,81.9960560374061,680.7687041490419,2667.817992212487,1,0.48015037134816463
745,242.74256186846532,29851.6962704651,-57.0188514084028,82.23343328370512,639.5929337314726,2492.703056811872,1,0.07546513080987499
746,251.8676676447708,30120.66096745839,27.7290367420169,82.13614569414982,648.5102849331195,2481.826646238409,1,0.024018442289943293
747,242.4461706764668,29424.492958190247,-217.225259836282,86.55465685133623,645.9135964860369,2405.8618513860733,1,0.13005418368727575
748,243.8848219700805,30193.16165890578,-173.65219231966643,83.48143281674399,620.6811049327508,2310.5418849527696,1,0.2678197004226123
749,235.93338903151775,29897.764389506938,19.56265861866148,84.46145627538256,645.3440479436605,2483.9961326420657,1,0.06519788025497936
750,240.76766753889092,30877.737849157744,220.78670934038144,87.6826983235028,663.21593281071,2532.548511232462,1,0.20413423264182015
751,236.48315394383667,30786.50986260743,-51.25616485031449,82.70103242565573,658.1088431271836,2609.958446432767,1,0.215974312976929
752,240.24126747022663,29767.09721544092,-47.18330586242479,84.20636230388584,659.2862475408201,2275.1503465500346,1,0.2019386047253703
753,378.1701400183932,29924.58114421665,-81.37704890087494,64.5013390270896,746.8447779838459,2387.490367297697,-1,0.7711990399453107
754,240.50601111168055,29963.0262171958,-106.95133416886462,79.17529659813934,640.1585414599153,2441.925890944355,1,0.1311829734099181
755,276.3238206483739,29774.17026192019,58.99429114176431,77.84528347314826,669.0388350784793,2499.65191514268,1,0.28777061787003116
756,254.9331790088089,30097.512492014062,-299.4515290357289,86.03835198639317,642.540242804635,2485.4966308471576,1,0.07936184203358453
757,251.84836123694876,29620.858965556206,256.1879153333456,86.47604284170069,654.4112305818982,2487.831131431273,1,0.09294684903194689
758,241.41642219818783,29434.69233253124,-133.0844596258921,91.19266040455724,652.4500202101631,2540.8096058569945,1,0.1580126540624505
759,257.0030987940899,30311.355611950134,144.38069708762828,85.47428462760043,671.9257552438568,2409.670688922089,1,0.13335385951886586
760,244.24362173762225,30314.764792110906,-253.9997194787752,87.45921915177428,664.5711853650854,2593.414144223369,1,0.12908421613981608
761,251.2200981464536,29597.842120170004,133.76802610924364,84.41358206924208,630.5711206899932,2543.3452441699483,1,0.10845830940928775
762,275.600845382688,30447.6777153813,134.3889215628995,85.89168166475525,632.1867024983744,2468.016773587192,1,0.2523456131700364
763,249.0394010027535,29684.211135417336,76.8404144011793,90.0017705252486,658.683647271037,2660.090799188892,1,0.1527899633122184
764,261.49273326285675,30126.58261901899,-198.88570435995845,78.6280215456231,649.0349352893126,2655.6416035571765,1,0.24460201873113183
765,242.96823574874117,30410.172006306228,49.9096379196154,86.24084877271504,643.1724232406935,2593.289535519381,1,0.10516353901470786
766,249.6501150950304,29983.193717648144,-236.6112369468778,91.40676019023208,665.2344182599171,2198.1443229432207,1,0.44367223230135894
767,267.7080063563551,30227.370456070566,-50.55265101923708,85.84610265762802,652.8118907313336,2657.8945092717977,1,0.16159685503652524
768,243.73032942212237,29741.78517805621,205.8826201910652,89.95171888969854,650.7868608033417,2579.4758522471934,1,0.1474000217895322
769,268.1244855799693,29901.76670828595,159.3403854141484,83.11236355141168,661.6974296113258,2700.640863771294,1,0.25110561601681536
770,257.07751935455474,29897.070284559828,3.0365885080866244,84.90385751750885,644.3733650758466,2623.7464591733537,1,0.05760279305515476
771,244.3753322410573,29626.71082672988,-194.9613151845684,85.10057410716577,673.5277847820884,2657.8342677497285,1,0.21731944177960924
772,256.3240773905552,29911.612918442108,129.1175424348387,78.3472267619237,638.1792856515049,2587.865485018038,1,0.12970141284007694
773,259.7255444962673,29225.690850568128,3.876247539605042,81.4954665164494,659.8539359951313,2634.869319864551,1,0.1710296966697465
774,256.218099622172,29754.42312642895,-464.0631196460847,81.70937476184804,671.5074925798976,2699.412374073444,1,0.3609032872747587
775,234.29775280109544,29857.562253315165,156.52596526330362,87.46619823409758,629.3405676609185,2521.6554738378204,1,0.15583120455087296
776,242.72862824175127,29871.91012375231,-4.846566773938429,87.61645931705216,644.8499723622133,2342.776945592187,1,0.1516874639418861
777,247.52481364448496,29879.25127706461,240.49024959661443,85.9721093281196,667.1331108932834,2469.2539099984856,1,0.12156627322004974
778,249.25566570899957,29969.11790006993,-219.0541037685609,87.47230869056712,667.3586682159654,2538.994559938344,1,0.07017448521160945
779,256.2067209755068,30239.720759043037,-635.3407626392001,84.50755176183468,647.4275659941765,2507.488758437156,1,0.2744192226477227
